colour	x	y	group	clickSelects
#F27C56	1604946600	844359	2	Andhra Pradesh
#F27C56	1605033000	846245	2	Andhra Pradesh
#F27C56	1605119400	847977	2	Andhra Pradesh
#F27C56	1605205800	849705	2	Andhra Pradesh
#F27C56	1605292200	851298	2	Andhra Pradesh
#F27C56	1605378600	852955	2	Andhra Pradesh
#F27C56	1605465000	854011	2	Andhra Pradesh
#F27C56	1605551400	854764	2	Andhra Pradesh
#F27C56	1605637800	856159	2	Andhra Pradesh
#F27C56	1605724200	857395	2	Andhra Pradesh
#F27C56	1605810600	858711	2	Andhra Pradesh
#F27C56	1605897000	859932	2	Andhra Pradesh
#F27C56	1605983400	861092	2	Andhra Pradesh
#F27C56	1606069800	862213	2	Andhra Pradesh
#F27C56	1606156200	862758	2	Andhra Pradesh
#F27C56	1606242600	863843	2	Andhra Pradesh
#F27C56	1606329000	864674	2	Andhra Pradesh
#F27C56	1606415400	865705	2	Andhra Pradesh
#F27C56	1606501800	866438	2	Andhra Pradesh
#F27C56	1606588200	867063	2	Andhra Pradesh
#F27C56	1606674600	867683	2	Andhra Pradesh
#F27C56	1606761000	868064	2	Andhra Pradesh
#F27C56	1606847400	868749	2	Andhra Pradesh
#F27C56	1606933800	869412	2	Andhra Pradesh
#F27C56	1607020200	870076	2	Andhra Pradesh
#F27C56	1607106600	870675	2	Andhra Pradesh
#F27C56	1607193000	871305	2	Andhra Pradesh
#F27C56	1607279400	871972	2	Andhra Pradesh
#F27C56	1607365800	872288	2	Andhra Pradesh
#F27C56	1607452200	872839	2	Andhra Pradesh
#EC823A	1585852200	1	3	Arunachal Pradesh
#EC823A	1585938600	1	3	Arunachal Pradesh
#EC823A	1586025000	1	3	Arunachal Pradesh
#EC823A	1586111400	1	3	Arunachal Pradesh
#EC823A	1586197800	1	3	Arunachal Pradesh
#EC823A	1586284200	1	3	Arunachal Pradesh
#EC823A	1586370600	1	3	Arunachal Pradesh
#EC823A	1586457000	1	3	Arunachal Pradesh
#EC823A	1586543400	1	3	Arunachal Pradesh
#EC823A	1586629800	1	3	Arunachal Pradesh
#EC823A	1586716200	1	3	Arunachal Pradesh
#EC823A	1586802600	1	3	Arunachal Pradesh
#EC823A	1586889000	1	3	Arunachal Pradesh
#EC823A	1586975400	1	3	Arunachal Pradesh
#EC823A	1587061800	1	3	Arunachal Pradesh
#EC823A	1587148200	1	3	Arunachal Pradesh
#EC823A	1587234600	1	3	Arunachal Pradesh
#EC823A	1587321000	1	3	Arunachal Pradesh
#EC823A	1587407400	1	3	Arunachal Pradesh
#EC823A	1587493800	1	3	Arunachal Pradesh
#EC823A	1587580200	1	3	Arunachal Pradesh
#EC823A	1587666600	1	3	Arunachal Pradesh
#EC823A	1587753000	1	3	Arunachal Pradesh
#EC823A	1587839400	1	3	Arunachal Pradesh
#EC823A	1587925800	1	3	Arunachal Pradesh
#EC823A	1588012200	1	3	Arunachal Pradesh
#EC823A	1588098600	1	3	Arunachal Pradesh
#EC823A	1588185000	1	3	Arunachal Pradesh
#EC823A	1588271400	1	3	Arunachal Pradesh
#EC823A	1588357800	1	3	Arunachal Pradesh
#EC823A	1588444200	1	3	Arunachal Pradesh
#EC823A	1588530600	1	3	Arunachal Pradesh
#EC823A	1588617000	1	3	Arunachal Pradesh
#EC823A	1588703400	1	3	Arunachal Pradesh
#EC823A	1588789800	1	3	Arunachal Pradesh
#EC823A	1588876200	1	3	Arunachal Pradesh
#EC823A	1588962600	1	3	Arunachal Pradesh
#EC823A	1589049000	1	3	Arunachal Pradesh
#EC823A	1589135400	1	3	Arunachal Pradesh
#EC823A	1589221800	1	3	Arunachal Pradesh
#EC823A	1589308200	1	3	Arunachal Pradesh
#EC823A	1589394600	1	3	Arunachal Pradesh
#EC823A	1589481000	1	3	Arunachal Pradesh
#EC823A	1589567400	1	3	Arunachal Pradesh
#EC823A	1589653800	1	3	Arunachal Pradesh
#EC823A	1589740200	1	3	Arunachal Pradesh
#EC823A	1589826600	1	3	Arunachal Pradesh
#EC823A	1589913000	1	3	Arunachal Pradesh
#EC823A	1589999400	1	3	Arunachal Pradesh
#EC823A	1590085800	1	3	Arunachal Pradesh
#EC823A	1590172200	1	3	Arunachal Pradesh
#EC823A	1590258600	1	3	Arunachal Pradesh
#EC823A	1590345000	1	3	Arunachal Pradesh
#EC823A	1590431400	2	3	Arunachal Pradesh
#EC823A	1590517800	2	3	Arunachal Pradesh
#EC823A	1590604200	2	3	Arunachal Pradesh
#EC823A	1590690600	3	3	Arunachal Pradesh
#EC823A	1590777000	3	3	Arunachal Pradesh
#EC823A	1590863400	4	3	Arunachal Pradesh
#EC823A	1590949800	4	3	Arunachal Pradesh
#EC823A	1591036200	22	3	Arunachal Pradesh
#EC823A	1591122600	22	3	Arunachal Pradesh
#EC823A	1591209000	38	3	Arunachal Pradesh
#EC823A	1591295400	42	3	Arunachal Pradesh
#EC823A	1591381800	45	3	Arunachal Pradesh
#EC823A	1591468200	47	3	Arunachal Pradesh
#EC823A	1591554600	51	3	Arunachal Pradesh
#EC823A	1591641000	51	3	Arunachal Pradesh
#EC823A	1591727400	57	3	Arunachal Pradesh
#EC823A	1591813800	57	3	Arunachal Pradesh
#EC823A	1591900200	61	3	Arunachal Pradesh
#EC823A	1591986600	67	3	Arunachal Pradesh
#EC823A	1592073000	87	3	Arunachal Pradesh
#EC823A	1592159400	91	3	Arunachal Pradesh
#EC823A	1592245800	91	3	Arunachal Pradesh
#EC823A	1592332200	95	3	Arunachal Pradesh
#EC823A	1592418600	99	3	Arunachal Pradesh
#EC823A	1592505000	103	3	Arunachal Pradesh
#EC823A	1592591400	103	3	Arunachal Pradesh
#EC823A	1592677800	135	3	Arunachal Pradesh
#EC823A	1592764200	135	3	Arunachal Pradesh
#EC823A	1592850600	139	3	Arunachal Pradesh
#EC823A	1592937000	148	3	Arunachal Pradesh
#EC823A	1593023400	158	3	Arunachal Pradesh
#EC823A	1593109800	160	3	Arunachal Pradesh
#EC823A	1593196200	172	3	Arunachal Pradesh
#EC823A	1593282600	177	3	Arunachal Pradesh
#EC823A	1593369000	182	3	Arunachal Pradesh
#EC823A	1593455400	187	3	Arunachal Pradesh
#EC823A	1593541800	191	3	Arunachal Pradesh
#EC823A	1593628200	195	3	Arunachal Pradesh
#EC823A	1593714600	195	3	Arunachal Pradesh
#EC823A	1593801000	252	3	Arunachal Pradesh
#EC823A	1593887400	259	3	Arunachal Pradesh
#EC823A	1593973800	269	3	Arunachal Pradesh
#EC823A	1594060200	270	3	Arunachal Pradesh
#EC823A	1594146600	276	3	Arunachal Pradesh
#EC823A	1594233000	287	3	Arunachal Pradesh
#EC823A	1594319400	302	3	Arunachal Pradesh
#EC823A	1594405800	335	3	Arunachal Pradesh
#EC823A	1594492200	341	3	Arunachal Pradesh
#EC823A	1594578600	359	3	Arunachal Pradesh
#EC823A	1594665000	387	3	Arunachal Pradesh
#EC823A	1594751400	462	3	Arunachal Pradesh
#EC823A	1594837800	462	3	Arunachal Pradesh
#EC823A	1594924200	543	3	Arunachal Pradesh
#EC823A	1595010600	609	3	Arunachal Pradesh
#EC823A	1595097000	650	3	Arunachal Pradesh
#EC823A	1595183400	740	3	Arunachal Pradesh
#EC823A	1595269800	790	3	Arunachal Pradesh
#EC823A	1595356200	858	3	Arunachal Pradesh
#EC823A	1595442600	949	3	Arunachal Pradesh
#EC823A	1595529000	991	3	Arunachal Pradesh
#EC823A	1595615400	1056	3	Arunachal Pradesh
#EC823A	1595701800	1126	3	Arunachal Pradesh
#EC823A	1595788200	1158	3	Arunachal Pradesh
#EC823A	1595874600	1239	3	Arunachal Pradesh
#EC823A	1595961000	1330	3	Arunachal Pradesh
#EC823A	1596047400	1410	3	Arunachal Pradesh
#EC823A	1596133800	1484	3	Arunachal Pradesh
#EC823A	1596220200	1591	3	Arunachal Pradesh
#EC823A	1596306600	1673	3	Arunachal Pradesh
#EC823A	1596393000	1698	3	Arunachal Pradesh
#EC823A	1596479400	1758	3	Arunachal Pradesh
#EC823A	1596565800	1790	3	Arunachal Pradesh
#EC823A	1596652200	1855	3	Arunachal Pradesh
#EC823A	1596738600	1948	3	Arunachal Pradesh
#EC823A	1596825000	2049	3	Arunachal Pradesh
#EC823A	1596911400	2117	3	Arunachal Pradesh
#EC823A	1596997800	2155	3	Arunachal Pradesh
#EC823A	1597084200	2231	3	Arunachal Pradesh
#EC823A	1597170600	2327	3	Arunachal Pradesh
#EC823A	1597257000	2430	3	Arunachal Pradesh
#EC823A	1597343400	2512	3	Arunachal Pradesh
#EC823A	1597429800	2607	3	Arunachal Pradesh
#EC823A	1597516200	2658	3	Arunachal Pradesh
#EC823A	1597602600	2701	3	Arunachal Pradesh
#EC823A	1597689000	2741	3	Arunachal Pradesh
#EC823A	1597775400	2875	3	Arunachal Pradesh
#EC823A	1597861800	2950	3	Arunachal Pradesh
#EC823A	1597948200	3066	3	Arunachal Pradesh
#EC823A	1598034600	3126	3	Arunachal Pradesh
#EC823A	1598121000	3223	3	Arunachal Pradesh
#EC823A	1598207400	3263	3	Arunachal Pradesh
#EC823A	1598293800	3312	3	Arunachal Pradesh
#EC823A	1598380200	3412	3	Arunachal Pradesh
#EC823A	1598466600	3555	3	Arunachal Pradesh
#EC823A	1598553000	3633	3	Arunachal Pradesh
#EC823A	1598639400	3745	3	Arunachal Pradesh
#EC823A	1598725800	3877	3	Arunachal Pradesh
#EC823A	1598812200	4034	3	Arunachal Pradesh
#EC823A	1598898600	4112	3	Arunachal Pradesh
#EC823A	1598985000	4212	3	Arunachal Pradesh
#EC823A	1599071400	4360	3	Arunachal Pradesh
#EC823A	1599157800	4574	3	Arunachal Pradesh
#EC823A	1599244200	4775	3	Arunachal Pradesh
#EC823A	1599330600	4914	3	Arunachal Pradesh
#EC823A	1599417000	5000	3	Arunachal Pradesh
#EC823A	1599503400	5180	3	Arunachal Pradesh
#EC823A	1599589800	5402	3	Arunachal Pradesh
#EC823A	1599676200	5545	3	Arunachal Pradesh
#EC823A	1599762600	5672	3	Arunachal Pradesh
#EC823A	1599849000	5825	3	Arunachal Pradesh
#EC823A	1599935400	5975	3	Arunachal Pradesh
#EC823A	1600021800	6121	3	Arunachal Pradesh
#EC823A	1600108200	6298	3	Arunachal Pradesh
#EC823A	1600194600	6466	3	Arunachal Pradesh
#EC823A	1600281000	6692	3	Arunachal Pradesh
#EC823A	1600367400	6851	3	Arunachal Pradesh
#EC823A	1600453800	7005	3	Arunachal Pradesh
#EC823A	1600540200	7250	3	Arunachal Pradesh
#EC823A	1600626600	7385	3	Arunachal Pradesh
#EC823A	1600713000	7595	3	Arunachal Pradesh
#EC823A	1600799400	7844	3	Arunachal Pradesh
#EC823A	1600885800	8133	3	Arunachal Pradesh
#EC823A	1600972200	8416	3	Arunachal Pradesh
#EC823A	1601058600	8671	3	Arunachal Pradesh
#EC823A	1601145000	8869	3	Arunachal Pradesh
#EC823A	1601231400	9004	3	Arunachal Pradesh
#EC823A	1601317800	9332	3	Arunachal Pradesh
#EC823A	1601404200	9553	3	Arunachal Pradesh
#EC823A	1601490600	9796	3	Arunachal Pradesh
#EC823A	1601577000	10020	3	Arunachal Pradesh
#EC823A	1601663400	10220	3	Arunachal Pradesh
#EC823A	1601749800	10421	3	Arunachal Pradesh
#EC823A	1601836200	10548	3	Arunachal Pradesh
#EC823A	1601922600	10783	3	Arunachal Pradesh
#EC823A	1602009000	11007	3	Arunachal Pradesh
#EC823A	1602095400	11267	3	Arunachal Pradesh
#EC823A	1602181800	11479	3	Arunachal Pradesh
#EC823A	1602268200	11760	3	Arunachal Pradesh
#EC823A	1602354600	11998	3	Arunachal Pradesh
#EC823A	1602441000	12147	3	Arunachal Pradesh
#EC823A	1602527400	12367	3	Arunachal Pradesh
#EC823A	1602613800	12561	3	Arunachal Pradesh
#EC823A	1602700200	12768	3	Arunachal Pradesh
#EC823A	1602786600	12971	3	Arunachal Pradesh
#EC823A	1602873000	13169	3	Arunachal Pradesh
#EC823A	1602959400	13348	3	Arunachal Pradesh
#EC823A	1603045800	13406	3	Arunachal Pradesh
#EC823A	1603132200	13643	3	Arunachal Pradesh
#EC823A	1603218600	13778	3	Arunachal Pradesh
#EC823A	1603305000	13912	3	Arunachal Pradesh
#EC823A	1603391400	14077	3	Arunachal Pradesh
#EC823A	1603477800	14145	3	Arunachal Pradesh
#EC823A	1603564200	14211	3	Arunachal Pradesh
#EC823A	1603650600	14244	3	Arunachal Pradesh
#EC823A	1603737000	14391	3	Arunachal Pradesh
#EC823A	1603823400	14472	3	Arunachal Pradesh
#EC823A	1603909800	14580	3	Arunachal Pradesh
#EC823A	1603996200	14668	3	Arunachal Pradesh
#EC823A	1604082600	14752	3	Arunachal Pradesh
#EC823A	1604169000	14852	3	Arunachal Pradesh
#EC823A	1604255400	14881	3	Arunachal Pradesh
#EC823A	1604341800	14998	3	Arunachal Pradesh
#EC823A	1604428200	15083	3	Arunachal Pradesh
#EC823A	1604514600	15160	3	Arunachal Pradesh
#EC823A	1604601000	15244	3	Arunachal Pradesh
#EC823A	1604687400	15325	3	Arunachal Pradesh
#EC823A	1604773800	15389	3	Arunachal Pradesh
#EC823A	1604860200	15436	3	Arunachal Pradesh
#EC823A	1604946600	15484	3	Arunachal Pradesh
#EC823A	1605033000	15581	3	Arunachal Pradesh
#EC823A	1605119400	15657	3	Arunachal Pradesh
#EC823A	1605205800	15701	3	Arunachal Pradesh
#EC823A	1605292200	15758	3	Arunachal Pradesh
#EC823A	1605378600	15792	3	Arunachal Pradesh
#EC823A	1605465000	15812	3	Arunachal Pradesh
#EC823A	1605551400	15868	3	Arunachal Pradesh
#EC823A	1605637800	15904	3	Arunachal Pradesh
#EC823A	1605724200	15945	3	Arunachal Pradesh
#EC823A	1605810600	15976	3	Arunachal Pradesh
#EC823A	1605897000	16001	3	Arunachal Pradesh
#EC823A	1605983400	16037	3	Arunachal Pradesh
#EC823A	1606069800	16061	3	Arunachal Pradesh
#EC823A	1606156200	16092	3	Arunachal Pradesh
#EC823A	1606242600	16144	3	Arunachal Pradesh
#EC823A	1606329000	16174	3	Arunachal Pradesh
#EC823A	1606415400	16204	3	Arunachal Pradesh
#EC823A	1606501800	16231	3	Arunachal Pradesh
#EC823A	1606588200	16262	3	Arunachal Pradesh
#EC823A	1606674600	16269	3	Arunachal Pradesh
#EC823A	1606761000	16282	3	Arunachal Pradesh
#EC823A	1606847400	16296	3	Arunachal Pradesh
#EC823A	1606933800	16320	3	Arunachal Pradesh
#EC823A	1607020200	16348	3	Arunachal Pradesh
#EC823A	1607106600	16367	3	Arunachal Pradesh
#EC823A	1607193000	16384	3	Arunachal Pradesh
#EC823A	1607279400	16395	3	Arunachal Pradesh
#EC823A	1607365800	16415	3	Arunachal Pradesh
#EC823A	1607452200	16437	3	Arunachal Pradesh
#E58700	1585679400	1	4	Assam
#E58700	1585765800	5	4	Assam
#E58700	1585852200	16	4	Assam
#E58700	1585938600	24	4	Assam
#E58700	1586025000	26	4	Assam
#E58700	1586111400	26	4	Assam
#E58700	1586197800	26	4	Assam
#E58700	1586284200	27	4	Assam
#E58700	1586370600	28	4	Assam
#E58700	1586457000	29	4	Assam
#E58700	1586543400	29	4	Assam
#E58700	1586629800	29	4	Assam
#E58700	1586716200	31	4	Assam
#E58700	1586802600	31	4	Assam
#E58700	1586889000	33	4	Assam
#E58700	1586975400	33	4	Assam
#E58700	1587061800	35	4	Assam
#E58700	1587148200	35	4	Assam
#E58700	1587234600	35	4	Assam
#E58700	1587321000	35	4	Assam
#E58700	1587407400	35	4	Assam
#E58700	1587493800	35	4	Assam
#E58700	1587580200	35	4	Assam
#E58700	1587666600	36	4	Assam
#E58700	1587753000	36	4	Assam
#E58700	1587839400	36	4	Assam
#E58700	1587925800	36	4	Assam
#E58700	1588012200	38	4	Assam
#E58700	1588098600	38	4	Assam
#E58700	1588185000	42	4	Assam
#E58700	1588271400	42	4	Assam
#E58700	1588357800	43	4	Assam
#E58700	1588444200	43	4	Assam
#E58700	1588530600	43	4	Assam
#E58700	1588617000	43	4	Assam
#E58700	1588703400	43	4	Assam
#E58700	1588789800	45	4	Assam
#E58700	1588876200	54	4	Assam
#E58700	1588962600	59	4	Assam
#E58700	1589049000	63	4	Assam
#E58700	1589135400	63	4	Assam
#E58700	1589221800	65	4	Assam
#E58700	1589308200	65	4	Assam
#E58700	1589394600	80	4	Assam
#E58700	1589481000	87	4	Assam
#E58700	1589567400	90	4	Assam
#E58700	1589653800	92	4	Assam
#E58700	1589740200	101	4	Assam
#E58700	1589826600	107	4	Assam
#E58700	1589913000	142	4	Assam
#E58700	1589999400	170	4	Assam
#E58700	1590085800	203	4	Assam
#E58700	1590172200	259	4	Assam
#E58700	1590258600	329	4	Assam
#E58700	1590345000	378	4	Assam
#E58700	1590431400	526	4	Assam
#E58700	1590517800	616	4	Assam
#E58700	1590604200	781	4	Assam
#E58700	1590690600	856	4	Assam
#E58700	1590777000	1024	4	Assam
#E58700	1590863400	1185	4	Assam
#E58700	1590949800	1272	4	Assam
#E58700	1591036200	1390	4	Assam
#E58700	1591122600	1513	4	Assam
#E58700	1591209000	1672	4	Assam
#E58700	1591295400	1988	4	Assam
#E58700	1591381800	2153	4	Assam
#E58700	1591468200	2397	4	Assam
#E58700	1591554600	2565	4	Assam
#E58700	1591641000	2776	4	Assam
#E58700	1591727400	2937	4	Assam
#E58700	1591813800	3092	4	Assam
#E58700	1591900200	3319	4	Assam
#E58700	1591986600	3498	4	Assam
#E58700	1592073000	3718	4	Assam
#E58700	1592159400	4049	4	Assam
#E58700	1592245800	4158	4	Assam
#E58700	1592332200	4319	4	Assam
#E58700	1592418600	4605	4	Assam
#E58700	1592505000	4777	4	Assam
#E58700	1592591400	4904	4	Assam
#E58700	1592677800	4904	4	Assam
#E58700	1592764200	5388	4	Assam
#E58700	1592850600	5586	4	Assam
#E58700	1592937000	5831	4	Assam
#E58700	1593023400	6198	4	Assam
#E58700	1593109800	6321	4	Assam
#E58700	1593196200	6607	4	Assam
#E58700	1593282600	6816	4	Assam
#E58700	1593369000	7206	4	Assam
#E58700	1593455400	7752	4	Assam
#E58700	1593541800	8227	4	Assam
#E58700	1593628200	8582	4	Assam
#E58700	1593714600	9013	4	Assam
#E58700	1593801000	9673	4	Assam
#E58700	1593887400	10668	4	Assam
#E58700	1593973800	11388	4	Assam
#E58700	1594060200	12160	4	Assam
#E58700	1594146600	12522	4	Assam
#E58700	1594233000	13336	4	Assam
#E58700	1594319400	14032	4	Assam
#E58700	1594405800	14600	4	Assam
#E58700	1594492200	15536	4	Assam
#E58700	1594578600	16071	4	Assam
#E58700	1594665000	16806	4	Assam
#E58700	1594751400	17807	4	Assam
#E58700	1594837800	18666	4	Assam
#E58700	1594924200	19754	4	Assam
#E58700	1595010600	20646	4	Assam
#E58700	1595097000	22918	4	Assam
#E58700	1595183400	23999	4	Assam
#E58700	1595269800	25382	4	Assam
#E58700	1595356200	25382	4	Assam
#E58700	1595442600	26772	4	Assam
#E58700	1595529000	28791	4	Assam
#E58700	1595615400	29921	4	Assam
#E58700	1595701800	31086	4	Assam
#E58700	1595788200	32228	4	Assam
#E58700	1595874600	33576	4	Assam
#E58700	1595961000	34947	4	Assam
#E58700	1596047400	36295	4	Assam
#E58700	1596133800	38407	4	Assam
#E58700	1596220200	40269	4	Assam
#E58700	1596306600	41726	4	Assam
#E58700	1596393000	42904	4	Assam
#E58700	1596479400	45275	4	Assam
#E58700	1596565800	48161	4	Assam
#E58700	1596652200	50445	4	Assam
#E58700	1596738600	52817	4	Assam
#E58700	1596825000	55496	4	Assam
#E58700	1596911400	57714	4	Assam
#E58700	1596997800	58837	4	Assam
#E58700	1597084200	61737	4	Assam
#E58700	1597170600	64406	4	Assam
#E58700	1597257000	68999	4	Assam
#E58700	1597343400	71795	4	Assam
#E58700	1597429800	74501	4	Assam
#E58700	1597516200	75558	4	Assam
#E58700	1597602600	76875	4	Assam
#E58700	1597689000	79667	4	Assam
#E58700	1597775400	82201	4	Assam
#E58700	1597861800	84317	4	Assam
#E58700	1597948200	86052	4	Assam
#E58700	1598034600	87908	4	Assam
#E58700	1598121000	89468	4	Assam
#E58700	1598207400	90740	4	Assam
#E58700	1598293800	92619	4	Assam
#E58700	1598380200	94592	4	Assam
#E58700	1598466600	96771	4	Assam
#E58700	1598553000	98807	4	Assam
#E58700	1598639400	101367	4	Assam
#E58700	1598725800	103794	4	Assam
#E58700	1598812200	105774	4	Assam
#E58700	1598898600	109040	4	Assam
#E58700	1598985000	111724	4	Assam
#E58700	1599071400	115279	4	Assam
#E58700	1599157800	118333	4	Assam
#E58700	1599244200	121224	4	Assam
#E58700	1599330600	123922	4	Assam
#E58700	1599417000	125459	4	Assam
#E58700	1599503400	128244	4	Assam
#E58700	1599589800	130823	4	Assam
#E58700	1599676200	133066	4	Assam
#E58700	1599762600	135805	4	Assam
#E58700	1599849000	138339	4	Assam
#E58700	1599935400	140471	4	Assam
#E58700	1600021800	141763	4	Assam
#E58700	1600108200	144166	4	Assam
#E58700	1600194600	146575	4	Assam
#E58700	1600281000	148969	4	Assam
#E58700	1600367400	150349	4	Assam
#E58700	1600453800	152858	4	Assam
#E58700	1600540200	155453	4	Assam
#E58700	1600626600	156680	4	Assam
#E58700	1600713000	159320	4	Assam
#E58700	1600799400	161393	4	Assam
#E58700	1600885800	163491	4	Assam
#E58700	1600972200	165582	4	Assam
#E58700	1601058600	167374	4	Assam
#E58700	1601145000	169110	4	Assam
#E58700	1601231400	169985	4	Assam
#E58700	1601317800	173629	4	Assam
#E58700	1601404200	177221	4	Assam
#E58700	1601490600	180811	4	Assam
#E58700	1601577000	182396	4	Assam
#E58700	1601663400	183812	4	Assam
#E58700	1601749800	185444	4	Assam
#E58700	1601836200	186200	4	Assam
#E58700	1601922600	187718	4	Assam
#E58700	1602009000	188902	4	Assam
#E58700	1602095400	190209	4	Assam
#E58700	1602181800	191397	4	Assam
#E58700	1602268200	192416	4	Assam
#E58700	1602354600	193387	4	Assam
#E58700	1602441000	193783	4	Assam
#E58700	1602527400	195304	4	Assam
#E58700	1602613800	196786	4	Assam
#E58700	1602700200	198213	4	Assam
#E58700	1602786600	198982	4	Assam
#E58700	1602873000	199749	4	Assam
#E58700	1602959400	200391	4	Assam
#E58700	1603045800	200709	4	Assam
#E58700	1603132200	201407	4	Assam
#E58700	1603218600	202073	4	Assam
#E58700	1603305000	202774	4	Assam
#E58700	1603391400	203282	4	Assam
#E58700	1603477800	203709	4	Assam
#E58700	1603564200	203967	4	Assam
#E58700	1603650600	204171	4	Assam
#E58700	1603737000	204386	4	Assam
#E58700	1603823400	204789	4	Assam
#E58700	1603909800	205237	4	Assam
#E58700	1603996200	205635	4	Assam
#E58700	1604082600	206015	4	Assam
#E58700	1604169000	206351	4	Assam
#E58700	1604255400	206517	4	Assam
#E58700	1604341800	206982	4	Assam
#E58700	1604428200	207361	4	Assam
#E58700	1604514600	207741	4	Assam
#E58700	1604601000	208054	4	Assam
#E58700	1604687400	208389	4	Assam
#E58700	1604773800	208637	4	Assam
#E58700	1604860200	208789	4	Assam
#E58700	1604946600	209117	4	Assam
#E58700	1605033000	209388	4	Assam
#E58700	1605119400	209633	4	Assam
#E58700	1605205800	209835	4	Assam
#E58700	1605292200	210068	4	Assam
#E58700	1605378600	210175	4	Assam
#E58700	1605465000	210268	4	Assam
#E58700	1605551400	210454	4	Assam
#E58700	1605637800	210696	4	Assam
#E58700	1605724200	210865	4	Assam
#E58700	1605810600	211040	4	Assam
#E58700	1605897000	211204	4	Assam
#E58700	1605983400	211427	4	Assam
#E58700	1606069800	211513	4	Assam
#E58700	1606156200	211682	4	Assam
#E58700	1606242600	211839	4	Assam
#E58700	1606329000	212021	4	Assam
#E58700	1606415400	212171	4	Assam
#E58700	1606501800	212320	4	Assam
#E58700	1606588200	212483	4	Assam
#E58700	1606674600	212617	4	Assam
#E58700	1606761000	212776	4	Assam
#E58700	1606847400	212998	4	Assam
#E58700	1606933800	213171	4	Assam
#E58700	1607020200	213336	4	Assam
#E58700	1607106600	213505	4	Assam
#E58700	1607193000	213662	4	Assam
#E58700	1607279400	213759	4	Assam
#E58700	1607365800	213925	4	Assam
#E58700	1607452200	214019	4	Assam
#DC8D00	1584815400	2	5	Bihar
#DC8D00	1584901800	2	5	Bihar
#DC8D00	1584988200	3	5	Bihar
#DC8D00	1585074600	4	5	Bihar
#DC8D00	1585161000	6	5	Bihar
#DC8D00	1585247400	6	5	Bihar
#DC8D00	1585333800	9	5	Bihar
#DC8D00	1585420200	11	5	Bihar
#DC8D00	1585506600	15	5	Bihar
#DC8D00	1585593000	15	5	Bihar
#DC8D00	1585679400	23	5	Bihar
#DC8D00	1585765800	24	5	Bihar
#DC8D00	1585852200	29	5	Bihar
#DC8D00	1585938600	30	5	Bihar
#DC8D00	1586025000	30	5	Bihar
#DC8D00	1586111400	32	5	Bihar
#DC8D00	1586197800	32	5	Bihar
#DC8D00	1586284200	38	5	Bihar
#DC8D00	1586370600	39	5	Bihar
#DC8D00	1586457000	60	5	Bihar
#DC8D00	1586543400	60	5	Bihar
#DC8D00	1586629800	64	5	Bihar
#DC8D00	1586716200	64	5	Bihar
#DC8D00	1586802600	66	5	Bihar
